-0.987911179245144 -0.95306475687824 -0.918218334581066 -0.883371912413098 -0.84852549041137 -0.813679068604442 -0.778832647009427 -0.74398622562118 -0.709139804356967 -0.674293383123388 -0.639446961861981 -0.604600540523017 -0.569754119050679 -0.534907697364802 -0.500061275363448 -0.465214852881941 -0.430368429757868 -0.395522005900594 -0.360675581239905 -0.325829155715466 -0.290982729269415 -0.256136301868641 -0.221289873579039 -0.186443444483742 -0.151597014635829 -0.116750584085432 -0.0819041529009508 -0.0470577211739456 -0.0122112890703512 0.0226351432253044
-0.993531770701762 -0.959713780368295 -0.925895790151278 -0.892077800173926 -0.858259810575725 -0.824441821486308 -0.790623832979617 -0.756805845117758 -0.722987857971201 -0.689169871599321 -0.655351886008771 -0.621533901193023 -0.587715917128497 -0.553897933723405 -0.52007995087482 -0.486261968503462 -0.452443986542309 -0.418626004949727 -0.384808023696278 -0.350990042775908 -0.317172062188414 -0.283354081914305 -0.249536101856942 -0.215718121901681 -0.18190014193901 -0.148082161866751 -0.114264181606948 -0.0804462011137996 -0.0466282204459013 -0.0128102396879456
-0.997451152875739 -0.962844318225788 -0.92823748356019 -0.893630648908527 -0.859023814463538 -0.824416980437815 -0.789810146960225 -0.755203314139873 -0.72059648209054 -0.685989650931009 -0.651382820795381 -0.616775991821588 -0.582169164110002 -0.547562337610747 -0.512955512242458 -0.478348687948045 -0.443741864647449 -0.40913504214446 -0.374528220256422 -0.339921398971042 -0.305314578318616 -0.2707077583235 -0.236100938986293 -0.201494120286345 -0.166887302141787 -0.132280484453024 -0.0976736671107625 -0.0630668500060236 -0.02846003304076 0.00614678388034139
-0.973089359616756 -0.941031661553117 -0.909078024567544 -0.877334985821132 -0.845861412513773 -0.814689492334132 -0.783792364887163 -0.753102751069302 -0.722450745026635 -0.691654516816018 -0.660587166887751 -0.629135528290496 -0.597195154989865 -0.564696484619269 -0.531579793360052 -0.4977898279175 -0.463294807794283 -0.428152373158681 -0.392428317573375 -0.356131627513019 -0.319257087680264 -0.281805877921805 -0.24380475866051 -0.205288778758133 -0.166300560255779 -0.126895092145974 -0.0871692580475639 -0.0472230333666761 -0.00712686603221996 0.0330561778961986
-0.989947503890457 -0.956297705747847 -0.922647907778616 -0.888998110181384 -0.855348313120732 -0.821698516753331 -0.788048721238248 -0.754398926714119 -0.720749133235477 -0.687099340843046 -0.653449549606424 -0.619799759602433 -0.586149970902271 -0.552500183554662 -0.518850397568456 -0.485200612815472 -0.45155082914164 -0.417901046426356 -0.384251264540894 -0.350601483290581 -0.316951702464258 -0.283301921845873 -0.249652141199796 -0.216002360332278 -0.182352579236664 -0.148702797987281 -0.11505301679531 -0.081403235853187 -0.0477534551415251 -0.0141036745879802
-1.01879423872178 -0.98438082224755 -0.949967405686155 -0.915553988988525 -0.881140572255921 -0.846727155639152 -0.812313739336883 -0.777900323516762 -0.743486908174514 -0.709073493272449 -0.674660078811133 -0.640246664800695 -0.605833251231884 -0.571419838017929 -0.537006425061119 -0.50259301229752 -0.468179599681102 -0.433766187203663 -0.399352774838617 -0.364939362447998 -0.330525949865993 -0.296112536921836 -0.261699123424929 -0.22728570922787 -0.192872294375862 -0.158458878965037 -0.12404546310262 -0.0896320469002852 -0.0552186304763741 -0.0208052139508985
-0.988467127393859 -0.953570682225276 -0.918674237169072 -0.88377779230579 -0.848881347674835 -0.813984903308737 -0.77908845925365 -0.744192015570689 -0.709295572367164 -0.67439912973451 -0.639502687654467 -0.604606246081349 -0.569709804982491 -0.534813364377319 -0.499916924258412 -0.465020484458877 -0.430124044784523 -0.395227605091445 -0.360331165260327 -0.325434725219927 -0.290538284911019 -0.255641844288166 -0.22074540336108 -0.18584896216426 -0.150952520776204 -0.116056079269246 -0.0811596376470803 -0.0462631959045043 -0.0113667540693761 0.0235296878221815
-1.02776287646286 -0.990825071934159 -0.953887267701258 -0.91694946411063 -0.880011661475367 -0.843073860027514 -0.806136059708308 -0.769198260420197 -0.732260462201281 -0.69532266516344 -0.658384869578048 -0.621447075756345 -0.584509283988621 -0.547571494481351 -0.510633707454884 -0.473695923268885 -0.43675814223287 -0.399820364316458 -0.362882589391233 -0.325944817276544 -0.289007047778678 -0.252069280630342 -0.215131515269897 -0.178193751096035 -0.141255987643111 -0.104318224533412 -0.0673804616052927 -0.0304426987583824 0.0064950640786556 0.0434328269698998
-1.03566338703629 -0.996060085045054 -0.956416088184525 -0.916683905113789 -0.876806426892311 -0.83673562521169 -0.796469411891674 -0.756034997946895 -0.715530851043392 -0.675077782141183 -0.634814718724807 -0.594885117409937 -0.555407886689356 -0.516403742564314 -0.477881960201891 -0.439904243924035 -0.402540386176171 -0.365840102742748 -0.32985216546721 -0.294641647089933 -0.260277695575526 -0.226793909680675 -0.194081691330375 -0.161991013851027 -0.130348333006347 -0.0989671460499709 -0.0676326337578888 -0.0361664154521383 -0.00456418111659015 0.0271348615994265
1.02375438979812 0.983755417725607 0.943723235582558 0.903664822754926 0.863626234689385 0.823665623814221 0.783850454423418 0.744255511339136 0.704975549630554 0.666104741441055 0.627714956963825 0.589872490904502 0.552609188869267 0.515819100066484 0.479385872609648 0.443289346630605 0.407540875439313 0.372181673039828 0.337256603514151 0.302795270561982 0.268823462787443 0.235361133719053 0.202404896582931 0.169935646362425 0.137894745372195 0.106205282751665 0.074756787607978 0.0434426504876614 0.0122052677270612 -0.0190007128900226
